status	read_id	taxid	V4	V5	domain	phylum	class	order	family	genus	species
C	M06338:88:000000000-JCJ4V:1:2108:20937:11592	1688	232|232	3:7 1:2 3:104 1673:1 1688:3 1680:5 1688:31 1674:2 3:35 43344:1 3:7 |:| 3:7 43344:1 3:35 1674:2 1688:31 1680:5 1688:3 1673:1 3:104 1:2 3:7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:23362:11675	1688	231|231	3:109 1673:3 3:1 1688:14 1680:1 1688:17 1673:6 1672:13 3:1 1672:6 3:19 1:7 |:| 1:7 3:19 1672:6 3:1 1672:13 1673:6 1688:17 1680:1 1688:14 3:1 1673:3 3:109	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:12355:11833	1762	240|240	0:39 1762:5 3:58 1672:1 1674:2 3:7 1673:9 1753:1 1674:9 3:17 1753:6 3:8 1753:1 3:36 1:7 |:| 1:7 3:36 1753:1 3:8 1753:6 3:17 1674:9 1753:1 1673:9 3:7 1674:2 1672:1 3:58 1762:5 0:39	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:25063:11885	3818	203|203	3:91 3786:5 3818:3 0:2 3818:3 0:1 3818:33 3799:5 3:26 |:| 3:26 3799:5 3818:33 0:1 3818:3 0:2 3818:3 3786:5 3:91	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
C	M06338:88:000000000-JCJ4V:1:2108:12754:11951	1762	235|235	0:34 1762:5 3:58 1672:1 1674:2 3:7 1673:9 1753:1 1674:9 3:17 1753:6 3:8 1753:1 3:36 1:7 |:| 1:7 3:36 1753:1 3:8 1753:6 3:17 1674:9 1753:1 1673:9 3:7 1674:2 1672:1 3:58 1762:5 0:34	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:23567:11970	45295	219|219	3:1 1:2 3:56 1673:1 1672:2 3:5 0:4 1672:1 3:4 45746:5 45295:3 0:9 1818:1 45295:5 3:4 1673:5 3:3 1673:5 3:21 1674:2 1673:1 1674:3 3:42 |:| 3:42 1674:3 1673:1 1674:2 3:21 1673:5 3:3 1673:5 3:4 45295:5 1818:1 0:9 45295:3 45746:5 3:4 1672:1 0:4 3:5 1672:2 1673:1 3:56 1:2 3:1	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA
C	M06338:88:000000000-JCJ4V:1:2108:15481:12147	44138	222|222	3:2 1:2 1831:5 3:15 44135:3 3:14 43869:1 0:5 44123:1 0:5 44135:2 44057:9 3:1 44057:2 44135:1 3:1 44135:4 44057:7 44135:8 44138:2 44135:3 44138:1 44135:4 44138:20 44135:1 44138:24 43868:4 3:41 |:| 3:41 43868:4 44138:24 44135:1 44138:20 44135:4 44138:1 44135:3 44138:2 44135:8 44057:7 44135:4 3:1 44135:1 44057:2 3:1 44057:9 44135:2 0:5 44123:1 0:5 43869:1 3:14 44135:3 3:15 1831:5 1:2 3:2	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	NA
C	M06338:88:000000000-JCJ4V:1:2108:10797:12192	44318	225|225	3:5 1:2 3:17 44311:1 43869:5 44311:10 3:1 44311:20 43869:6 44311:2 43869:1 3:1 0:1 44355:4 43869:7 3:7 43870:5 43977:1 43869:2 3:1 43869:1 44311:4 44314:5 44311:6 0:5 44314:1 44318:5 44311:1 44318:9 0:1 44311:1 44327:7 44160:3 43869:1 44160:1 43869:5 3:29 1:7 |:| 1:7 3:29 43869:5 44160:1 43869:1 44160:3 44327:7 44311:1 0:1 44318:9 44311:1 44318:5 44314:1 0:5 44311:6 44314:5 44311:4 43869:1 3:1 43869:2 43977:1 43870:5 3:7 43869:7 44355:4 0:1 3:1 43869:1 44311:2 43869:6 44311:20 3:1 44311:10 43869:5 44311:1 3:17 1:2 3:5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	NA
C	M06338:88:000000000-JCJ4V:1:2108:10723:12258	45185	105|105	3:60 45185:4 1673:5 45185:2 |:| 45185:2 1673:5 45185:4 3:60	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:20903:12377	45185	230|230	3:7 1:2 3:51 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:20 1:4 |:| 1:4 3:20 1672:5 3:1 1672:3 1673:19 45185:15 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:37 45185:4 1673:5 45185:4 3:51 1:2 3:7	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:13904:12416	26148	195|195	3:17 0:3 3:7 2379:6 26011:3 3:20 2375:1 3:2 2375:9 26148:5 3:1 2379:2 26148:1 3:1 26148:1 3:82 |:| 3:82 26148:1 3:1 26148:1 2379:2 3:1 26148:5 2375:9 3:2 2375:1 3:20 26011:3 2379:6 3:7 0:3 3:17	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia	NA
C	M06338:88:000000000-JCJ4V:1:2108:15658:12652	45185	222|222	1:7 3:20 1672:5 3:1 1672:3 1673:19 45185:15 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:37 45185:4 1673:5 45185:4 3:49 |:| 3:49 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:20 1:7	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:21806:12659	45185	152|152	1:7 3:20 1672:5 3:1 1672:3 1673:19 45185:15 1673:1 45185:6 0:8 45185:1 1673:1 0:2 1672:4 3:25 |:| 3:25 1672:4 0:2 1673:1 45185:1 0:8 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:20 1:7	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:23597:12678	14689	211|211	0:7 3:66 0:3 3:9 3303:2 0:5 46389:1 0:27 14689:2 0:10 46740:5 0:4 14689:1 0:5 14689:1 0:3 3:26 |:| 3:26 0:3 14689:1 0:5 14689:1 0:4 46740:5 0:10 14689:2 0:27 46389:1 0:5 3303:2 3:9 0:3 3:66 0:7	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	NA
C	M06338:88:000000000-JCJ4V:1:2108:26793:12707	43497	212|212	1:7 3:31 43497:17 3:5 0:3 43497:1 0:1 3:1 0:3 3:37 43309:3 3:69 |:| 3:69 43309:3 3:37 0:3 3:1 0:1 43497:1 0:3 3:5 43497:17 3:31 1:7	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Aurantimicrobium	NA
C	M06338:88:000000000-JCJ4V:1:2108:15372:12735	45185	223|223	1:3 3:2 0:1 3:19 1672:1 3:5 0:36 45185:1 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:37 45185:4 1673:5 45185:4 3:51 1:1 |:| 1:1 3:51 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:1 0:36 3:5 1672:1 3:19 0:1 3:2 1:3	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:22970:12846	49640	235|235	4:110 49599:3 4:5 49640:6 48920:4 49640:9 0:13 47666:1 48288:5 47673:1 0:11 49640:20 4:13 |:| 4:13 49640:20 0:11 47673:1 48288:5 47666:1 0:13 49640:9 48920:4 49640:6 4:5 49599:3 4:110	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:2108:15068:12848	45185	222|222	3:10 1673:3 3:1 1673:2 45188:5 3:28 45185:4 1673:5 45185:4 3:37 1673:2 1680:1 0:1 1680:5 45185:1 1688:2 0:17 45185:5 1673:19 1672:3 3:1 1672:5 3:20 1:7 |:| 1:7 3:20 1672:5 3:1 1672:3 1673:19 45185:5 0:17 1688:2 45185:1 1680:5 0:1 1680:1 1673:2 3:37 45185:4 1673:5 45185:4 3:28 45188:5 1673:2 3:1 1673:3 3:10	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:23765:13212	1688	230|230	1:3 3:2 0:1 3:18 1672:6 3:1 1672:13 1673:6 1688:17 1680:1 1688:14 3:1 1673:3 3:101 25141:2 3:7 |:| 3:7 25141:2 3:101 1673:3 3:1 1688:14 1680:1 1688:17 1673:6 1672:13 3:1 1672:6 3:18 0:1 3:2 1:3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:6589:13259	43700	223|223	3:13 1:2 3:79 43700:2 43309:3 43700:45 43309:16 3:22 1:7 |:| 1:7 3:22 43309:16 43700:45 43309:3 43700:2 3:79 1:2 3:13	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	NA
C	M06338:88:000000000-JCJ4V:1:2108:4229:13440	49640	159|159	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:38 |:| 4:38 48920:1 49640:5 4:1 49640:1 4:5 49640:1 4:1 49640:1 4:2 49640:5 4:64	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:2108:9929:13527	45453	216|216	0:9 3:94 1859:9 45409:4 1859:1 45409:13 45453:5 45409:1 45453:7 45409:1 3:35 1:2 3:1 |:| 3:1 1:2 3:35 45409:1 45453:7 45409:1 45453:5 45409:13 1859:1 45409:4 1859:9 3:94 0:9	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK3A20 group	NA
C	M06338:88:000000000-JCJ4V:1:2108:16340:13565	2393	115|115	3:13 0:14 2393:12 0:2 45973:1 3:11 0:28 |:| 0:28 3:11 45973:1 0:2 2393:12 0:14 3:13	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	NA
C	M06338:88:000000000-JCJ4V:1:2108:26501:13679	46221	232|232	1:7 3:38 2375:1 46187:5 46221:12 46187:1 46220:10 0:6 46220:10 3303:2 3:74 46187:5 3:27 |:| 3:27 46187:5 3:74 3303:2 46220:10 0:6 46220:10 46187:1 46221:12 46187:5 2375:1 3:38 1:7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA
C	M06338:88:000000000-JCJ4V:1:2108:4544:13738	1707	153|153	1:7 3:19 1673:1 3:5 1672:1 3:8 1673:2 1674:5 3:2 1680:3 3:5 1707:10 1680:1 1707:15 3:1 0:8 1673:5 1688:1 3:2 1688:3 3:15 |:| 3:15 1688:3 3:2 1688:1 1673:5 0:8 3:1 1707:15 1680:1 1707:10 3:5 1680:3 3:2 1674:5 1673:2 3:8 1672:1 3:5 1673:1 3:19 1:7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:25687:13805	45185	220|220	3:3 25141:2 3:51 45185:4 1673:5 45185:4 3:23 0:1 3:13 0:2 1673:1 45185:1 0:8 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:18 |:| 3:18 1672:5 3:1 1672:3 1673:19 45185:15 1673:1 45185:6 0:8 45185:1 1673:1 0:2 3:13 0:1 3:23 45185:4 1673:5 45185:4 3:51 25141:2 3:3	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:25789:14007	46157	97|97	1:1 3:49 2375:1 3:2 2375:5 46157:4 2545:1 |:| 2545:1 46157:4 2375:5 3:2 2375:1 3:49 1:1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	NA
C	M06338:88:000000000-JCJ4V:1:2108:13615:14048	1688	177|177	1:1 3:24 1672:6 3:4 1672:7 1673:26 3:1 1680:1 3:5 1673:1 1680:3 1673:9 3:13 1672:3 3:16 1672:1 3:9 1688:1 1680:2 1672:7 3:3 |:| 3:3 1672:7 1680:2 1688:1 3:9 1672:1 3:16 1672:3 3:13 1673:9 1680:3 1673:1 3:5 1680:1 3:1 1673:26 1672:7 3:4 1672:6 3:24 1:1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:14435:14049	46212	231|231	1:7 3:25 1688:9 1673:4 0:13 26880:3 0:5 46187:5 46212:21 0:5 46230:3 46187:4 3:16 0:5 3:1 3303:3 0:6 3:3 0:14 3:4 3303:5 3:18 1:5 3:5 1:2 3:6 |:| 3:6 1:2 3:5 1:5 3:18 3303:5 3:4 0:14 3:3 0:6 3303:3 3:1 0:5 3:16 46187:4 46230:3 0:5 46212:21 46187:5 0:5 26880:3 0:13 1673:4 1688:9 3:25 1:7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Verticiella	NA
C	M06338:88:000000000-JCJ4V:1:2108:24784:14093	43700	207|207	1:7 3:27 43309:7 0:48 43309:4 43700:5 3:75 |:| 3:75 43700:5 43309:4 0:48 43309:7 3:27 1:7	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	NA
C	M06338:88:000000000-JCJ4V:1:2108:8396:14345	1688	232|232	3:99 0:9 3:3 0:5 3:4 0:1 3:4 1688:5 3:59 1:2 3:7 |:| 3:7 1:2 3:59 1688:5 3:4 0:1 3:4 0:5 3:3 0:9 3:99	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:19657:14348	14689	222|222	3:69 3303:11 3:5 3303:4 3331:5 0:1 3331:1 3:6 3786:5 14689:3 3799:2 14689:38 3799:3 3:35 |:| 3:35 3799:3 14689:38 3799:2 14689:3 3786:5 3:6 3331:1 0:1 3331:5 3303:4 3:5 3303:11 3:69	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	NA
C	M06338:88:000000000-JCJ4V:1:2108:26924:14393	45185	229|229	1:4 3:20 1672:5 3:1 1672:3 1673:19 45185:15 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:37 45185:4 1673:5 45185:4 3:26 45163:7 1673:2 3:1 1672:3 3:6 3400:1 0:13 |:| 0:13 3400:1 3:6 1672:3 3:1 1673:2 45163:7 3:26 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:20 1:4	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:5934:14413	45185	88|88	1:5 3:20 1672:5 3:1 1672:3 1673:19 45185:1 |:| 45185:1 1673:19 1672:3 3:1 1672:5 3:20 1:5	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:23992:14453	1688	232|232	3:7 1:2 3:101 1673:3 3:1 1688:14 1680:1 1688:17 1673:6 1672:13 3:1 1672:6 3:19 1:7 |:| 1:7 3:19 1672:6 3:1 1672:13 1673:6 1688:17 1680:1 1688:14 3:1 1673:3 3:101 1:2 3:7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:24162:14487	1688	232|232	3:7 1:2 3:101 1673:3 3:1 1688:14 1680:1 1688:17 1673:6 1672:13 3:1 1672:6 3:19 1:7 |:| 1:7 3:19 1672:6 3:1 1672:13 1673:6 1688:17 1680:1 1688:14 3:1 1673:3 3:101 1:2 3:7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:8278:14550	46388	153|153	1:7 3:38 3303:3 46375:15 46187:1 46388:1 46187:6 46375:18 46187:1 3303:5 3:6 0:15 3303:2 2560:1 |:| 2560:1 3303:2 0:15 3:6 3303:5 46187:1 46375:18 46187:6 46388:1 46187:1 46375:15 3303:3 3:38 1:7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
C	M06338:88:000000000-JCJ4V:1:2108:22882:14867	49640	209|209	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:16 |:| 49640:16 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:16 48920:4 49640:6 4:5 49599:3 4:110	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:2108:22004:15426	46212	210|210	3:11 0:12 3303:3 0:2 46212:2 0:13 46187:6 46212:21 46189:5 3:23 3303:5 3:1 3303:3 3:5 3303:1 3:3 46187:5 3303:1 0:8 3:4 3303:5 3:18 3303:2 3:17 |:| 3:17 3303:2 3:18 3303:5 3:4 0:8 3303:1 46187:5 3:3 3303:1 3:5 3303:3 3:1 3303:5 3:23 46189:5 46212:21 46187:6 0:13 46212:2 0:2 3303:3 0:12 3:11	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Verticiella	NA
C	M06338:88:000000000-JCJ4V:1:2108:7359:15470	1688	154|154	3:109 1673:3 3:1 1688:7 |:| 1688:7 3:1 1673:3 3:109	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:6930:15508	46388	211|211	3:14 1:5 3:16 46187:2 3:9 2375:5 3:7 2375:2 3:43 3303:5 46187:1 46375:18 46187:6 46388:1 46187:1 46375:8 0:7 3303:3 3:24 |:| 3:24 3303:3 0:7 46375:8 46187:1 46388:1 46187:6 46375:18 46187:1 3303:5 3:43 2375:2 3:7 2375:5 3:9 46187:2 3:16 1:5 3:14	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
C	M06338:88:000000000-JCJ4V:1:2108:23891:15741	3723	195|195	3:26 3723:5 3:1 3723:3 0:5 1859:2 0:16 3:97 1:6 |:| 1:6 3:97 0:16 1859:2 0:5 3723:3 3:1 3723:5 3:26	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
C	M06338:88:000000000-JCJ4V:1:2108:23066:15870	1688	232|232	3:5 1:2 3:1 0:25 3:5 1674:4 1673:1 3:6 1674:3 1673:1 1674:2 3:5 1674:1 1672:7 3:1 1672:1 3:5 1672:1 1674:5 1672:3 1688:9 1673:5 1688:6 3:4 1688:1 1673:2 3:40 1837:1 3:5 0:5 1680:4 3:3 1673:5 3:15 1:2 3:7 |:| 3:7 1:2 3:15 1673:5 3:3 1680:4 0:5 3:5 1837:1 3:40 1673:2 1688:1 3:4 1688:6 1673:5 1688:9 1672:3 1674:5 1672:1 3:5 1672:1 3:1 1672:7 1674:1 3:5 1674:2 1673:1 1674:3 3:6 1673:1 1674:4 3:5 0:25 3:1 1:2 3:5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:21652:15938	14689	216|216	1:7 3:19 3303:1 46309:5 0:4 46259:5 0:18 14689:5 0:5 14689:1 0:5 14689:11 3799:2 14689:3 3786:5 3:5 2375:1 44441:1 2375:1 3:78 |:| 3:78 2375:1 44441:1 2375:1 3:5 3786:5 14689:3 3799:2 14689:11 0:5 14689:1 0:5 14689:5 0:18 46259:5 0:4 46309:5 3303:1 3:19 1:7	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	NA
C	M06338:88:000000000-JCJ4V:1:2108:8115:16415	45288	231|231	3:93 1672:3 1673:5 45288:2 3:5 45288:5 1672:9 45288:32 1673:10 3:26 1:7 |:| 1:7 3:26 1673:10 45288:32 1672:9 45288:5 3:5 45288:2 1673:5 1672:3 3:93	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Aliicoccus	NA
C	M06338:88:000000000-JCJ4V:1:2108:20472:16488	45185	231|231	1:7 3:20 1672:5 3:1 1672:3 1673:19 45185:15 0:15 45185:1 0:1 1673:2 0:4 3:1 0:5 3:3 0:2 3:22 1672:4 3:60 1:2 3:5 |:| 3:5 1:2 3:60 1672:4 3:22 0:2 3:3 0:5 3:1 0:4 1673:2 0:1 45185:1 0:15 45185:15 1673:19 1672:3 3:1 1672:5 3:20 1:7	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:11106:16545	26151	178|178	3:47 2375:1 3:2 2375:9 3:6 0:3 46126:1 0:1 46126:5 3:2 2379:7 3:2 2379:5 2526:1 2375:1 2379:2 2421:5 26151:6 3:7 26151:5 3:26 |:| 3:26 26151:5 3:7 26151:6 2421:5 2379:2 2375:1 2526:1 2379:5 3:2 2379:7 3:2 46126:5 0:1 46126:1 0:3 3:6 2375:9 3:2 2375:1 3:47	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	NA
C	M06338:88:000000000-JCJ4V:1:2108:15237:16587	46221	231|231	3:44 2375:1 46187:5 46221:12 46187:1 46220:10 0:6 46220:10 3303:2 3:106 |:| 3:106 3303:2 46220:10 0:6 46220:10 46187:1 46221:12 46187:5 2375:1 3:44	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA
C	M06338:88:000000000-JCJ4V:1:2108:5791:16761	1688	225|225	3:2 1:2 3:54 0:17 1395:2 0:7 1688:1 1680:5 3:10 1688:5 0:2 1688:1 0:1 1673:5 0:3 45185:1 0:15 45185:6 1673:19 1672:3 3:1 1672:5 3:24 |:| 3:24 1672:5 3:1 1672:3 1673:19 45185:6 0:15 45185:1 0:3 1673:5 0:1 1688:1 0:2 1688:5 3:10 1680:5 1688:1 0:7 1395:2 0:17 3:54 1:2 3:2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:7377:16773	43354	221|221	1:4 3:27 0:58 3:3 43354:3 3:60 2375:2 0:5 3:13 0:7 3:5 |:| 3:5 0:7 3:13 0:5 2375:2 3:60 43354:3 3:3 0:58 3:27 1:4	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	NA
C	M06338:88:000000000-JCJ4V:1:2108:5789:16846	45185	119|119	3:7 1:2 3:51 45185:4 1673:5 45185:4 3:12 |:| 3:12 45185:4 1673:5 45185:4 3:51 1:2 3:7	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:16603:17057	45185	230|230	1:4 3:20 1672:5 3:1 1672:3 1673:19 45185:15 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:37 45185:4 1673:5 45185:4 3:51 1:2 3:7 |:| 3:7 1:2 3:51 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:20 1:4	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:11400:17136	14689	220|220	3:90 3786:5 14689:3 3799:2 14689:38 3799:3 3:38 1:7 |:| 1:7 3:38 3799:3 14689:38 3799:2 14689:3 3786:5 3:90	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	NA
C	M06338:88:000000000-JCJ4V:1:2108:16952:17250	49640	238|238	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:16 |:| 4:16 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:16 48920:4 49640:6 4:5 49599:3 4:110	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:2108:13232:17387	46388	201|201	1:7 3:38 3303:3 46375:15 46187:1 46388:1 46187:6 46375:18 46187:1 3303:3 25704:5 2375:1 3:2 0:1 2375:1 3:6 2375:2 3:17 2375:6 3303:6 2554:5 3:7 2375:3 3:1 2375:5 0:1 3:5 |:| 3:5 0:1 2375:5 3:1 2375:3 3:7 2554:5 3303:6 2375:6 3:17 2375:2 3:6 2375:1 0:1 3:2 2375:1 25704:5 3303:3 46187:1 46375:18 46187:6 46388:1 46187:1 46375:15 3303:3 3:38 1:7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA
C	M06338:88:000000000-JCJ4V:1:2108:23118:17463	1688	232|232	3:7 43344:1 3:18 1672:6 3:1 1672:13 1673:6 1688:17 1680:1 1688:14 3:1 1673:3 3:110 |:| 3:110 1673:3 3:1 1688:14 1680:1 1688:17 1673:6 1672:13 3:1 1672:6 3:18 43344:1 3:7	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:18326:17519	1707	214|214	1:3 3:2 0:1 3:18 1672:7 3:3 1672:12 3:2 1707:3 1674:5 1707:10 1680:1 1707:15 0:5 1680:4 45605:5 1672:1 3:2 1680:3 1859:4 3:17 1673:5 3:2 1672:8 3:11 1672:1 3:30 |:| 3:30 1672:1 3:11 1672:8 3:2 1673:5 3:17 1859:4 1680:3 3:2 1672:1 45605:5 1680:4 0:5 1707:15 1680:1 1707:10 1674:5 1707:3 3:2 1672:12 3:3 1672:7 3:18 0:1 3:2 1:3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
C	M06338:88:000000000-JCJ4V:1:2108:21477:17526	43656	203|203	3:37 43279:3 3:4 43656:9 43279:3 43656:5 3:108 |:| 3:108 43656:5 43279:3 43656:9 3:4 43279:3 3:37	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	NA
