genus	reads	relative_abundance	percent
Verticiella	7	4.54610398888153e-05	0.00454610398888153
W5053	7	4.54610398888153e-05	0.00454610398888153
Agrococcus	6	3.89666056189845e-05	0.00389666056189845
Alteribacillus	6	3.89666056189845e-05	0.00389666056189845
Anaerosinus	6	3.89666056189845e-05	0.00389666056189845
Apiotrichum	6	3.89666056189845e-05	0.00389666056189845
Calostoma	6	3.89666056189845e-05	0.00389666056189845
Calothrix PCC-6303	6	3.89666056189845e-05	0.00389666056189845
Candida	6	3.89666056189845e-05	0.00389666056189845
Candidatus Endoecteinascidia	6	3.89666056189845e-05	0.00389666056189845
Candidatus Methylopumilus	6	3.89666056189845e-05	0.00389666056189845
Cm1-21	6	3.89666056189845e-05	0.00389666056189845
Cordyceps	6	3.89666056189845e-05	0.00389666056189845
Dyella	6	3.89666056189845e-05	0.00389666056189845
Fusibacter	6	3.89666056189845e-05	0.00389666056189845
Janibacter	6	3.89666056189845e-05	0.00389666056189845
Kurthia	6	3.89666056189845e-05	0.00389666056189845
Leeia	6	3.89666056189845e-05	0.00389666056189845
Leifsonia	6	3.89666056189845e-05	0.00389666056189845
Leptosphaeria	6	3.89666056189845e-05	0.00389666056189845
Marinomonas	6	3.89666056189845e-05	0.00389666056189845
Methylorosula	6	3.89666056189845e-05	0.00389666056189845
Nitratireductor	6	3.89666056189845e-05	0.00389666056189845
Nitrosospira	6	3.89666056189845e-05	0.00389666056189845
Ottowia	6	3.89666056189845e-05	0.00389666056189845
Paenarthrobacter	6	3.89666056189845e-05	0.00389666056189845
Pseudaminobacter	6	3.89666056189845e-05	0.00389666056189845
Pseudorhodoferax	6	3.89666056189845e-05	0.00389666056189845
Pseudothermotoga	6	3.89666056189845e-05	0.00389666056189845
Puia	6	3.89666056189845e-05	0.00389666056189845
Rhodopseudomonas	6	3.89666056189845e-05	0.00389666056189845
Seleniivibrio	6	3.89666056189845e-05	0.00389666056189845
Streptosporangium	6	3.89666056189845e-05	0.00389666056189845
Subdoligranulum	6	3.89666056189845e-05	0.00389666056189845
Succinivibrio	6	3.89666056189845e-05	0.00389666056189845
Tessaracoccus	6	3.89666056189845e-05	0.00389666056189845
Williamsia	6	3.89666056189845e-05	0.00389666056189845
Actinosynnema	5	3.24721713491538e-05	0.00324721713491538
Aeromicrobium	5	3.24721713491538e-05	0.00324721713491538
Algimonas	5	3.24721713491538e-05	0.00324721713491538
Ambrosiozyma	5	3.24721713491538e-05	0.00324721713491538
Anaerosolibacter	5	3.24721713491538e-05	0.00324721713491538
Anzia	5	3.24721713491538e-05	0.00324721713491538
Aphanoascus	5	3.24721713491538e-05	0.00324721713491538
Asinibacterium	5	3.24721713491538e-05	0.00324721713491538
Auricularia	5	3.24721713491538e-05	0.00324721713491538
Azotobacter	5	3.24721713491538e-05	0.00324721713491538
Blastochloris	5	3.24721713491538e-05	0.00324721713491538
Blautia	5	3.24721713491538e-05	0.00324721713491538
Brachymonas	5	3.24721713491538e-05	0.00324721713491538
Candida-Lodderomyces clade	5	3.24721713491538e-05	0.00324721713491538
Candidatus Berkiella	5	3.24721713491538e-05	0.00324721713491538
Candidatus Hodgkinia	5	3.24721713491538e-05	0.00324721713491538
Capnocytophaga	5	3.24721713491538e-05	0.00324721713491538
Chrysosporium	5	3.24721713491538e-05	0.00324721713491538
Cryomyces	5	3.24721713491538e-05	0.00324721713491538
Cryptococcus	5	3.24721713491538e-05	0.00324721713491538
Demequina	5	3.24721713491538e-05	0.00324721713491538
Dethiobacter	5	3.24721713491538e-05	0.00324721713491538
Dongia	5	3.24721713491538e-05	0.00324721713491538
